ma_cua_hang,ma_mh,so_luong_trong_kho,thoi_gian
30667,325749,39,2024-12-08 10:31:44
30667,337006,16,2025-01-30 02:48:33
30667,348072,78,2024-10-14 14:42:43
30667,349583,17,2025-04-07 11:18:06
30667,356224,50,2025-03-29 10:49:30
30667,365600,88,2024-11-12 10:48:17
30667,366814,72,2024-06-24 13:25:50
30667,371000,9,2025-03-06 09:36:30
30667,374931,39,2024-07-25 00:18:10
30667,390680,88,2024-09-03 17:25:24
30667,390762,23,2024-06-03 08:56:41
30667,404905,69,2024-12-05 21:05:23
30667,406565,23,2025-03-07 17:35:12
30667,422981,91,2025-04-11 21:32:53
30667,426948,33,2024-12-27 08:05:54
30667,429328,56,2024-09-30 06:06:47
30667,429790,14,2024-07-26 04:24:12
30667,431403,42,2024-11-04 22:23:29
30667,443117,9,2024-08-31 16:50:30
30667,453118,81,2024-07-02 17:11:43
30667,461457,73,2024-04-29 06:37:13
30667,467859,87,2025-03-20 23:05:12
30667,474828,10,2024-07-31 22:39:24
30667,477937,29,2025-01-23 15:50:13
30667,481913,60,2024-10-08 02:40:42
30667,482482,6,2024-12-31 22:46:24
30667,491840,93,2025-03-05 08:46:04
30667,495838,16,2024-08-16 22:58:24
30667,507035,27,2024-09-04 23:16:17
30667,518584,61,2024-10-04 15:48:53
30667,530296,37,2024-07-16 20:44:56
30667,530811,5,2024-06-15 20:14:58
30667,535207,23,2024-05-25 19:31:32
30667,541459,68,2024-10-07 21:00:22
30667,541732,55,2024-11-15 15:23:40
30667,542965,17,2025-04-24 18:23:38
30667,547302,49,2024-09-24 07:08:35
30667,560892,14,2025-02-09 08:40:56
30667,576533,88,2024-10-20 14:02:38
30667,581847,45,2025-01-31 13:35:57
30667,592508,85,2024-12-08 13:20:15
30667,596261,46,2024-11-20 02:37:15
30667,597707,65,2024-06-20 03:19:41
30667,609015,23,2024-05-16 20:37:16
30667,631124,80,2024-05-29 00:58:14
30667,635274,30,2025-01-24 05:23:17
30667,635495,60,2024-08-11 17:45:34
30667,638659,70,2024-08-20 03:07:30
30667,642530,82,2024-07-17 21:09:07
30667,648621,37,2024-11-21 05:44:02
30667,650716,9,2024-10-14 22:09:56
30667,663888,14,2024-12-23 18:34:27
30667,666906,94,2024-06-24 06:53:32
30667,667038,95,2025-03-10 02:41:06
30667,676593,92,2024-12-10 19:19:36
30667,680435,33,2024-11-27 19:36:28
30667,682991,28,2024-11-08 08:01:27
30667,683686,65,2024-06-29 07:04:28
30667,685132,15,2024-06-04 23:35:11
30667,685525,50,2025-02-21 05:35:07
30667,689346,22,2024-11-14 12:15:41
30667,693311,84,2024-08-26 14:09:12
30667,693399,1,2024-08-28 14:50:42
30667,693434,90,2025-03-20 02:06:28
30667,706873,28,2024-05-01 18:05:37
30667,709739,73,2025-01-08 09:01:41
30667,720832,47,2024-12-01 07:01:52
30667,724028,19,2024-10-05 17:08:19
30667,725502,32,2024-05-17 06:19:49
30667,742224,26,2024-05-01 14:21:13
30667,764153,75,2025-01-07 21:10:04
30667,765403,43,2024-10-13 08:05:55
30667,777451,29,2024-11-10 05:42:54
30667,790002,68,2024-06-10 18:42:10
30667,801940,68,2024-05-05 08:38:49
30667,807701,65,2024-06-09 05:00:47
30667,822680,57,2024-05-26 01:50:08
30667,836608,58,2024-05-16 13:21:31
30667,839351,50,2024-12-22 11:46:21
30667,845154,30,2025-03-12 18:02:09
30667,845258,87,2025-03-25 15:50:11
30667,847507,66,2024-06-22 05:43:55
30667,855402,75,2025-02-23 14:01:04
30667,861060,62,2024-09-24 10:24:59
30667,866219,97,2024-09-28 12:56:47
30667,879231,87,2024-07-12 20:46:39
30667,880976,90,2025-01-08 21:11:34
30667,884305,36,2024-12-06 14:36:39
30667,891758,23,2024-06-03 06:15:27
30667,891858,15,2025-03-17 16:55:27
30667,892575,61,2025-01-19 22:22:24
30667,911940,50,2025-04-17 19:42:00
30667,923693,79,2024-05-08 19:23:15
30667,925349,96,2024-05-07 04:15:21
30667,956924,74,2024-10-22 04:17:52
30667,967416,28,2024-09-03 08:59:38
30667,967439,16,2024-10-05 18:54:52
30667,991045,70,2024-05-15 05:12:58
30667,997151,53,2024-10-30 15:36:13
30675,1038,50,2024-08-01 21:50:33
30675,21039,60,2025-01-04 07:35:23
30675,22798,25,2024-11-10 11:40:13
30675,26330,85,2024-11-04 10:56:47
30675,31763,16,2024-10-16 21:27:22
30675,35292,80,2025-03-19 19:48:24
30675,51740,51,2024-09-22 05:23:45
30675,52794,95,2024-11-19 06:35:40
30675,59929,78,2025-01-29 14:07:36
30675,74711,41,2025-04-25 14:30:44
30675,83450,37,2025-02-23 00:01:30
30675,84229,21,2024-08-15 01:37:55
30675,88850,63,2024-12-23 13:19:57
30675,96477,79,2024-06-01 13:02:28
30675,102152,78,2024-05-09 13:57:08
30675,104522,6,2025-01-07 02:40:36
30675,116568,83,2024-11-28 04:07:55
30675,131930,46,2024-10-04 02:08:49
30675,135463,87,2024-07-13 02:30:16
30675,137552,58,2024-12-22 03:20:44
30675,140286,99,2025-02-21 16:10:24
30675,156285,62,2024-12-01 02:49:43
30675,157529,42,2025-04-21 23:15:46
30675,162519,1,2024-05-29 00:22:24
30675,173337,47,2024-10-14 03:12:55
30675,184051,100,2024-08-29 19:37:20
30675,193447,29,2024-05-28 04:44:25
30675,203869,5,2024-08-29 02:35:52
30675,210175,7,2025-04-09 11:34:36
30675,223821,5,2024-10-04 04:16:44
30675,231260,81,2024-09-23 09:39:43
30675,246422,26,2024-06-21 17:58:04
30675,251958,94,2024-06-30 05:00:27
30675,269085,28,2025-02-16 02:57:06
30675,270781,36,2024-05-29 01:40:23
30675,301094,56,2024-11-30 20:08:52
30675,301145,20,2024-11-29 17:03:32
30675,309931,57,2024-09-13 11:32:36
30675,312303,38,2025-03-06 20:09:01
30675,313183,1,2024-05-17 08:15:25
30675,320098,75,2025-04-08 15:20:39
30675,335099,15,2024-10-22 12:28:14
30675,343718,50,2024-10-23 23:59:25
30675,344086,51,2024-09-14 02:47:36
30675,346527,46,2024-06-28 01:49:05
30675,347400,25,2024-08-15 14:08:52
30675,349450,46,2025-04-06 09:08:02
30675,354648,4,2025-03-25 18:52:13
30675,361878,74,2024-07-24 11:38:15
30675,380557,85,2024-06-17 00:12:53
30675,382551,92,2025-03-27 19:50:39
30675,390169,76,2025-04-13 01:50:32
30675,401858,58,2024-06-05 14:26:29
30675,402937,69,2025-01-12 04:16:07
30675,404905,43,2024-10-21 21:28:37
30675,405390,38,2025-04-14 20:27:09
30675,411414,78,2024-12-25 19:16:33
30675,418113,21,2024-11-05 21:49:26
30675,419953,49,2025-01-27 07:38:53
30675,422981,98,2024-11-10 20:35:25
30675,424793,67,2024-09-10 02:34:02
30675,426448,43,2024-10-19 05:58:08
30675,433078,4,2024-11-30 09:17:57
30675,435870,82,2024-05-03 15:06:23
30675,480652,19,2025-03-04 05:54:19
30675,508291,10,2024-07-29 18:45:42
30675,513084,37,2025-01-26 12:37:47
30675,518644,6,2025-02-27 03:05:01
30675,519509,22,2024-11-21 10:55:23
30675,519886,52,2024-12-12 15:03:28
30675,519935,71,2024-06-22 09:45:23
30675,522643,53,2024-09-17 04:22:40
30675,525033,36,2024-06-04 20:28:26
30675,533541,14,2024-11-12 10:57:34
30675,537868,64,2024-06-12 17:22:06
30675,544136,40,2024-09-29 07:07:35
30675,544754,70,2025-02-09 07:01:24
30675,574144,53,2024-07-29 07:49:33
30675,576491,46,2024-05-27 20:02:47
30675,597119,67,2025-01-17 09:10:35
30675,618538,77,2025-02-13 00:53:12
30675,619331,5,2024-04-30 15:29:26
30675,620285,18,2024-12-04 21:20:55
30675,627916,18,2024-07-09 03:25:36
30675,632212,46,2024-07-14 18:10:55
30675,662391,15,2025-02-04 07:07:13
30675,662756,65,2024-09-13 13:37:38
30675,682991,91,2024-08-12 02:16:16
30675,689346,28,2024-08-11 14:07:23
30675,689839,36,2025-03-28 01:12:38
30675,693434,99,2024-08-29 22:30:19
30675,708222,20,2025-04-17 01:21:49
30675,723735,6,2024-06-22 00:52:44
30675,736291,56,2024-09-23 14:53:10
30675,749560,1,2024-06-17 21:06:57
30675,749723,29,2024-12-25 01:33:57
30675,752268,27,2024-10-08 00:50:17
30675,757751,47,2024-12-20 10:25:36
30675,760283,82,2025-01-15 18:03:08
30675,762145,80,2024-10-05 14:28:51
30675,762264,5,2024-12-07 01:07:04
30675,762978,73,2024-09-13 23:04:45
30675,787359,73,2024-06-10 06:34:59
30675,788492,79,2025-04-06 00:01:30
30675,795089,30,2025-03-07 21:12:24
30675,798737,11,2024-05-23 11:35:34
30675,801940,53,2024-12-28 15:43:32
30675,806552,55,2024-09-26 06:38:33
30675,806712,55,2025-02-21 08:55:09
30675,808175,49,2025-03-26 07:39:58
30675,811007,96,2024-06-09 11:21:09
30675,819013,84,2024-11-02 12:54:50
30675,819495,82,2024-06-20 13:34:44
30675,834913,52,2024-06-16 02:58:04
30675,839780,79,2024-06-23 08:52:23
30675,840262,28,2024-05-12 02:09:21
30675,846078,60,2024-07-28 05:39:41
30675,871900,86,2024-10-23 06:33:57
30675,875481,35,2024-05-21 17:59:00
30675,877547,36,2024-10-06 05:26:24
30675,879290,71,2024-11-21 05:10:00
30675,890722,93,2025-01-26 14:10:04
30675,902265,5,2025-01-22 05:42:57
30675,916627,91,2024-09-30 02:18:40
30675,922467,80,2025-03-25 10:35:32
30675,927926,39,2024-05-05 13:34:54
30675,928951,53,2024-12-29 04:53:30
30675,931225,19,2024-12-08 16:17:56
30675,944915,69,2024-07-04 09:29:25
30675,950960,86,2024-09-20 20:54:11
30675,951363,38,2025-03-26 03:54:20
30675,952313,68,2025-04-22 09:46:12
30675,961202,100,2024-07-07 02:58:13
30675,961956,89,2024-11-15 11:03:34
30675,974195,1,2024-09-03 16:58:44
30675,977027,52,2024-12-01 12:48:01
30675,990613,70,2024-10-31 05:18:05
30675,993335,73,2024-07-11 23:35:19
30690,4278,98,2025-02-22 16:37:08
30690,4991,46,2024-12-31 06:23:41
30690,5953,70,2024-05-22 04:32:52
30690,22798,75,2025-01-19 02:16:16
30690,28473,75,2024-09-04 08:57:22
30690,34057,96,2025-01-27 11:53:30
30690,34793,22,2025-02-20 18:59:25
30690,39757,56,2025-02-01 14:48:00
30690,44122,24,2024-08-23 01:43:33
30690,47477,22,2024-08-18 20:26:24
30690,74711,68,2024-11-30 13:56:30
30690,77014,32,2024-10-23 19:00:58
30690,84229,42,2025-01-04 23:50:26
30690,88850,72,2024-10-24 04:01:35
30690,90881,26,2024-11-19 19:37:02
30690,102152,1,2024-05-02 21:10:27
30690,104092,72,2024-05-04 21:34:54
30690,115275,88,2025-01-03 19:51:33
30690,119896,98,2024-11-22 18:07:19
30690,121610,29,2024-05-30 04:19:58
30690,124782,8,2024-12-28 02:27:42
30690,141883,38,2024-07-18 07:47:35
30690,155866,95,2024-06-13 08:02:04
30690,156690,40,2024-08-22 12:54:38
30690,157197,52,2024-06-03 22:27:52
30690,165217,72,2024-12-05 18:26:14
30690,177701,55,2024-07-01 11:52:13
30690,181193,70,2024-10-18 07:26:17
30690,188080,48,2025-04-21 23:57:14
30690,190226,36,2024-07-29 00:16:15
30690,194970,82,2025-01-17 18:55:45
30690,196107,9,2024-10-03 18:37:08
30690,201144,19,2025-01-17 12:10:14
30690,210175,78,2024-11-04 16:52:51
30690,212601,89,2024-06-09 02:46:20
30690,213562,96,2025-02-11 05:49:44
30690,231319,28,2024-10-02 10:56:28
30690,237916,49,2025-04-18 03:15:02
30690,243754,75,2025-04-12 07:16:31
30690,245078,95,2024-12-27 23:38:40
30690,246422,13,2024-11-05 12:56:58
30690,251958,30,2025-01-13 06:56:26
30690,260436,31,2025-01-02 06:41:43
30690,269282,42,2025-01-06 21:17:42
30690,278505,98,2024-08-09 18:00:32
30690,291080,6,2024-09-08 22:38:09
30690,296320,60,2024-09-01 16:16:46
30690,298250,30,2024-08-08 08:21:20
30690,301389,7,2024-07-24 23:15:33
30690,304622,13,2025-01-02 05:48:31
30690,335507,99,2025-03-06 21:19:09
30690,336323,87,2024-09-04 00:28:52
30690,343718,38,2024-12-22 23:03:50
30690,350405,51,2024-09-19 17:22:49
30690,367555,76,2025-01-20 13:39:28
30690,371000,79,2024-11-11 15:43:15
30690,375345,6,2024-05-01 05:33:19
30690,375988,96,2024-08-10 14:33:12
30690,382551,71,2024-10-19 10:00:13
30690,401858,2,2024-12-10 09:05:44
30690,404905,92,2024-06-30 15:31:21
30690,425892,33,2024-05-05 14:15:57
30690,427188,31,2024-10-15 19:55:33
30690,429190,50,2025-03-11 14:17:44
30690,431695,33,2024-06-17 16:41:48
30690,437539,56,2024-10-23 19:13:54
30690,462334,86,2024-05-20 09:28:52
30690,467859,78,2024-09-08 19:24:36
30690,491840,31,2024-06-24 10:23:22
30690,498937,84,2025-01-26 05:46:01
30690,502154,19,2025-02-24 17:24:47
30690,503268,64,2025-03-30 22:59:17
30690,516148,96,2025-04-17 06:04:00
30690,519886,23,2025-03-20 22:57:00
30690,520550,82,2024-11-21 17:34:17
30690,529441,6,2025-01-16 16:41:38
30690,541459,96,2024-10-19 03:33:16
30690,543903,62,2024-09-16 00:34:37
30690,545338,79,2024-06-17 20:47:12
30690,547302,56,2025-03-11 15:36:37
30690,564343,58,2024-05-05 13:39:18
30690,570683,78,2025-02-25 13:50:51
30690,573902,12,2025-01-13 13:02:52
30690,575608,18,2025-02-14 10:18:49
30690,577636,31,2024-07-01 17:14:40
30690,584687,51,2024-10-08 17:14:31
30690,593611,43,2025-04-06 20:08:25
30690,601147,12,2024-05-15 15:30:01
30690,609015,7,2024-09-20 06:08:11
30690,616821,83,2024-06-13 04:43:55
30690,621000,19,2024-10-31 14:16:45
30690,627916,63,2024-06-25 03:08:24
30690,636814,99,2025-03-11 12:46:18
30690,656036,65,2024-09-26 08:46:42
30690,666115,91,2025-03-04 05:08:47
30690,682991,51,2025-04-22 14:17:38
30690,715782,25,2024-10-24 19:47:54
30690,718818,3,2024-06-28 11:35:14
30690,723735,97,2024-07-25 12:48:56
30690,742224,62,2024-06-08 11:19:52
30690,749560,45,2024-11-18 06:02:14
30690,756677,19,2024-11-13 06:29:18
30690,777039,30,2024-05-11 20:47:24
30690,806433,38,2025-02-24 07:05:00
30690,823562,14,2024-05-25 08:54:14
30690,848100,100,2024-12-12 11:09:21
30690,853910,61,2024-06-22 06:44:12
30690,853993,82,2024-12-17 01:40:24
30690,857610,69,2024-07-25 17:34:13
30690,861060,66,2024-05-07 15:06:01
30690,870940,33,2025-02-12 00:46:00
30690,871900,27,2025-02-15 14:25:05
30690,873523,70,2025-01-04 00:55:42
30690,882204,46,2025-04-06 15:01:11
30690,889115,13,2024-10-21 03:29:10
30690,912074,92,2024-07-15 00:21:11
30690,912522,3,2025-03-16 13:52:27
30690,923075,75,2024-08-30 05:44:43
30690,923937,70,2025-03-28 21:49:52
30690,938276,31,2024-05-24 18:35:11
30690,968288,63,2024-08-24 22:18:48
30690,969523,12,2025-02-17 05:36:41
30690,976382,9,2024-06-29 08:32:26
30690,977027,56,2024-09-18 01:54:21
30690,987166,75,2024-08-27 18:16:13
30758,4278,20,2025-02-24 00:31:28
30758,8197,73,2024-06-27 23:56:47
30758,10955,41,2025-03-19 02:03:17
30758,12352,53,2024-11-17 09:15:44
30758,21039,77,2024-09-01 03:58:43
30758,27599,80,2024-05-06 02:21:15
30758,30044,16,2024-12-06 15:48:11
30758,43694,16,2024-07-04 10:38:00
30758,57025,96,2024-09-18 10:48:04
30758,74711,14,2025-03-13 16:30:00
30758,83450,12,2025-03-16 12:39:32
30758,87297,90,2024-12-27 03:16:18
30758,96477,8,2025-01-14 11:51:14
30758,97833,59,2025-01-15 16:40:37
30758,101973,71,2024-08-26 01:41:44
30758,102152,9,2024-09-06 17:06:50
30758,104092,9,2024-08-16 23:14:04
30758,124887,87,2024-07-29 02:03:18
30758,131930,4,2024-10-22 16:13:15
30758,137106,46,2024-06-25 17:09:02
30758,145078,37,2025-02-13 05:53:32
30758,168181,2,2025-03-14 04:19:31
30758,179512,8,2024-11-13 23:46:57
30758,193997,92,2025-01-31 10:33:01
30758,194970,20,2024-11-27 19:39:02
30758,196107,65,2025-02-22 20:25:47
30758,208874,66,2024-06-26 17:39:40
30758,231071,12,2025-03-30 15:32:08
30758,236960,95,2024-12-27 14:18:27
30758,260436,78,2024-11-03 03:22:39
30758,263617,52,2025-01-12 05:46:22
30758,268347,42,2024-08-19 07:13:17
30758,269282,43,2025-04-07 07:38:15
30758,272531,28,2024-11-18 23:24:47
30758,304622,1,2025-02-19 05:33:57
30758,305416,70,2024-05-21 07:30:48
30758,313889,92,2024-08-05 22:30:24
30758,321724,29,2025-02-23 12:16:44
30758,327314,24,2025-04-07 20:30:13
30758,335099,98,2024-08-10 09:20:26
30758,335507,58,2024-06-04 11:50:09
30758,363166,94,2024-06-13 20:23:36
30758,368225,87,2025-04-14 06:11:24
30758,374403,10,2025-04-01 14:25:05
30758,378474,14,2025-03-24 10:04:46
30758,382085,38,2024-05-11 07:05:19
30758,426448,89,2025-02-18 05:48:34
30758,426821,77,2024-05-05 15:37:41
30758,427047,4,2025-01-16 07:31:51
30758,429790,10,2024-08-15 08:44:57
30758,432614,85,2025-02-02 08:42:22
30758,453118,42,2024-12-14 21:24:47
30758,453191,61,2025-01-23 02:42:18
30758,462934,91,2024-10-04 10:03:36
30758,475422,21,2024-05-30 22:48:47
30758,475966,31,2025-03-26 06:36:08
30758,480652,73,2025-01-10 10:27:51
30758,482482,19,2024-07-10 09:28:25
30758,483832,30,2024-09-18 07:14:04
30758,483926,16,2024-11-24 18:06:32
30758,498268,99,2024-06-28 00:33:49
30758,518644,74,2024-12-28 03:17:11
30758,520550,8,2024-12-05 12:05:44
30758,520791,17,2024-05-12 16:00:47
30758,538664,92,2024-05-22 11:30:46
30758,541459,17,2024-08-08 18:08:12
30758,553206,83,2024-12-12 02:05:15
30758,565138,26,2024-07-28 21:36:04
30758,588328,12,2024-06-03 04:57:43
30758,592508,35,2024-09-06 09:08:48
30758,593611,45,2024-06-30 14:07:20
30758,597707,3,2025-01-31 17:50:30
30758,605616,95,2024-09-20 19:55:21
30758,612931,68,2024-06-12 02:40:45
30758,616963,93,2024-08-28 18:11:30
30758,627916,9,2024-07-10 00:59:33
30758,631172,76,2024-12-13 15:58:49
30758,635274,59,2024-12-05 19:16:59
30758,639969,81,2025-01-10 09:47:40
30758,642530,32,2025-02-13 05:06:12
30758,646265,57,2025-02-10 15:54:56
30758,648621,41,2024-11-23 16:16:39
30758,656547,54,2024-12-23 05:16:07
30758,660897,90,2024-07-15 08:27:27
30758,662756,99,2025-03-14 19:36:47
30758,663724,25,2024-07-06 07:08:54
30758,689346,99,2024-10-14 06:48:17
30758,693434,72,2025-01-15 05:34:49
30758,702965,26,2024-07-26 18:23:54
30758,708222,92,2024-07-04 15:45:44
30758,722049,65,2024-09-10 03:00:51
30758,737988,9,2025-03-22 05:54:50
30758,765403,23,2024-06-05 07:55:38
30758,785594,41,2024-05-16 23:38:32
30758,795089,68,2025-04-02 03:29:21
30758,799377,72,2024-07-16 05:06:39
30758,811007,20,2025-01-02 20:09:49
30758,813157,15,2024-08-04 16:36:40
30758,813920,1,2025-03-25 10:23:38
30758,819013,4,2024-10-24 17:28:28
30758,819495,76,2024-06-12 18:53:04
30758,823562,17,2024-08-18 19:41:46
30758,832351,97,2024-10-12 04:38:52
30758,834913,94,2024-10-12 13:37:26
30758,836608,82,2024-06-04 20:34:53
30758,840262,93,2025-04-11 07:45:15
30758,840349,99,2024-08-31 18:16:36
30758,852236,37,2025-02-28 16:34:04
30758,860400,28,2024-06-09 05:50:11
30758,867679,17,2025-04-16 07:13:33
30758,878810,52,2024-12-01 15:55:10
30758,879290,48,2025-04-06 05:56:13
30758,882204,46,2024-11-15 09:42:20
30758,885198,58,2024-05-25 20:51:28
30758,887813,56,2025-02-19 15:50:59
30758,896623,93,2025-02-05 18:53:36
30758,903819,90,2025-04-02 12:32:48
30758,916818,64,2024-07-31 13:40:21
30758,918756,26,2025-01-05 23:15:36
30758,920510,6,2025-03-31 22:59:43
30758,931742,67,2025-01-17 16:31:41
30758,939388,74,2025-03-09 09:28:18
30758,951363,11,2025-02-16 23:20:35
30758,951707,21,2024-12-03 16:54:32
30758,956924,38,2025-03-08 20:53:57
30758,969826,16,2025-01-07 02:22:58
30758,983623,78,2024-06-22 01:30:00
30758,985802,32,2025-01-24 16:17:42
30758,987166,15,2024-08-15 15:23:57
30787,2252,53,2024-11-21 21:51:32
30787,4991,51,2024-12-12 20:18:43
30787,6401,78,2025-03-08 09:46:16
30787,8645,10,2024-08-18 01:16:56
30787,8864,2,2025-01-02 21:18:13
30787,22798,36,2025-04-08 05:02:16
30787,44122,2,2025-01-03 20:09:54
30787,53852,38,2025-03-31 00:53:58
30787,61694,16,2025-03-13 18:31:24
30787,63711,37,2025-01-13 10:54:31
30787,76460,85,2024-06-02 11:20:40
30787,84229,85,2024-07-08 14:58:34
30787,94069,17,2025-04-12 22:39:27
30787,97976,68,2025-02-08 18:50:29
30787,100330,2,2024-08-17 01:31:23
30787,104092,97,2024-07-11 13:11:27
30787,123551,51,2024-07-31 20:42:10
30787,132337,41,2024-11-02 04:48:39
30787,135515,77,2025-03-15 21:14:42
30787,145078,36,2025-03-14 19:01:18
30787,161533,12,2024-05-28 14:57:57
30787,162519,35,2024-12-07 17:58:37
30787,167268,26,2024-06-20 06:04:24
30787,179512,83,2025-04-06 01:08:47
30787,214069,13,2025-04-13 04:48:36
30787,218458,89,2024-08-28 18:49:29
30787,221202,13,2024-06-12 18:03:55
30787,243754,24,2025-03-31 03:30:32
30787,243896,28,2024-10-10 18:08:31
30787,244865,76,2024-07-07 02:36:45
30787,246422,66,2024-11-10 03:19:33
30787,249679,56,2024-12-24 02:16:30
30787,254493,99,2024-10-26 13:49:00
30787,265234,8,2024-07-20 13:43:53
30787,269282,61,2025-04-04 17:54:06
30787,270981,38,2025-03-18 04:01:39
30787,278505,9,2025-04-15 09:00:07
30787,278974,6,2024-12-17 18:44:49
30787,284214,15,2024-07-18 09:26:32
30787,288517,40,2024-07-22 02:57:55
30787,301389,77,2024-09-25 19:09:05
30787,305416,67,2024-08-01 17:44:04
30787,319412,12,2025-04-23 06:26:12
30787,337006,42,2024-08-22 05:32:23
30787,344772,32,2025-02-03 10:13:10
30787,346527,37,2025-02-21 09:49:28
30787,371540,54,2024-09-04 20:59:02
30787,401858,79,2024-11-18 10:44:04
30787,404905,48,2024-07-15 09:57:20
30787,422764,73,2024-08-22 06:30:15
30787,426783,40,2024-07-10 06:19:45
30787,427047,50,2024-08-14 13:51:55
30787,432614,88,2025-03-29 16:05:32
30787,439738,70,2025-02-23 10:05:22
30787,440777,9,2025-01-19 00:33:53
30787,445324,4,2025-03-17 21:23:02
30787,466310,17,2024-10-12 18:40:14
30787,476357,53,2024-11-15 11:37:24
30787,476870,56,2024-08-15 12:32:50
30787,481734,13,2024-12-07 00:14:56
30787,484298,71,2024-04-30 18:54:14
30787,484462,45,2024-11-16 17:05:43
30787,491840,33,2024-09-20 08:13:02
30787,496348,2,2024-05-15 10:13:33
30787,502154,60,2024-10-07 23:58:29
30787,503563,18,2024-08-19 16:32:29
30787,503842,59,2024-09-17 00:35:32
30787,520791,58,2025-01-05 02:47:06
30787,529441,88,2024-05-20 11:37:08
30787,547302,99,2024-12-01 09:42:16
30787,551892,92,2024-07-16 09:13:20
30787,567442,38,2024-05-30 06:09:07
30787,570560,21,2024-09-02 01:20:25
30787,571744,77,2024-12-01 21:41:36
30787,574144,98,2025-01-29 11:36:36
30787,597119,35,2024-12-17 18:22:28
30787,604210,34,2024-12-09 21:46:53
30787,619331,62,2025-02-22 09:10:35
30787,620285,8,2025-03-02 22:50:26
30787,622733,90,2024-11-17 21:32:51
30787,624178,41,2024-09-22 14:13:21
30787,635495,2,2024-10-22 19:42:13
30787,636814,6,2024-12-18 07:16:54
30787,642054,48,2024-07-13 11:13:55
30787,646265,14,2025-02-26 07:54:43
30787,655857,10,2024-09-22 19:23:41
30787,659155,2,2024-07-04 17:08:59
30787,662451,14,2025-01-19 21:34:35
30787,663724,28,2024-05-07 04:48:31
30787,684496,23,2025-01-28 22:59:45
30787,718213,89,2025-02-02 02:55:54
30787,722049,79,2024-10-05 20:33:57
30787,736291,59,2024-05-28 23:03:51
30787,737988,17,2024-11-16 04:16:17
30787,742830,57,2024-06-13 18:58:34
30787,748246,74,2025-02-13 15:35:33
30787,752268,51,2024-07-10 13:17:47
30787,757399,51,2025-03-15 07:42:43
30787,780362,77,2025-02-13 21:20:40
30787,791258,5,2025-01-10 14:06:53
30787,795089,62,2025-01-06 21:39:57
30787,801940,43,2024-09-03 19:51:48
