ma_don,ngay_dat_hang,ma_khach_hang
6352634,2025-04-29 12:05:33,1274
6353533,2025-04-29 12:08:22,3718
6353560,2025-04-29 12:05:20,153
6354858,2025-04-29 12:06:54,7885
6355070,2025-04-29 12:07:03,7562
6355953,2025-04-29 12:07:01,5931
6356258,2025-04-29 12:04:04,7610
6356849,2025-04-29 12:07:41,9367
6356891,2025-04-29 12:04:33,9969
6358637,2025-04-29 12:08:20,6840
6359435,2025-04-29 12:07:49,8210
6361869,2025-04-29 12:04:42,712
6362693,2025-04-29 12:08:38,8933
6363778,2025-04-29 12:06:00,2195
6365126,2025-04-29 12:08:17,419
6367374,2025-04-29 12:06:28,8238
6367611,2025-04-29 12:04:46,8224
6368367,2025-04-29 12:08:08,6341
6368385,2025-04-29 12:06:15,8672
6368936,2025-04-29 12:04:59,5458
6369997,2025-04-29 12:05:13,6895
6371511,2025-04-29 12:04:55,4801
6373920,2025-04-29 12:08:28,5698
6375135,2025-04-29 12:08:19,7324
6375723,2025-04-29 12:07:14,3335
6375812,2025-04-29 12:07:13,2998
6377104,2025-04-29 12:03:34,114
6377720,2025-04-29 12:07:02,7126
6377865,2025-04-29 12:04:12,8237
6379973,2025-04-29 12:07:03,5117
6380314,2025-04-29 12:04:36,2154
6382430,2025-04-29 12:02:50,2231
6382592,2025-04-29 12:03:45,6463
6382911,2025-04-29 12:07:50,2775
6384419,2025-04-29 12:02:57,5387
6385874,2025-04-29 12:03:46,3839
6386021,2025-04-29 12:08:36,3301
6386494,2025-04-29 12:04:41,8474
6386605,2025-04-29 12:05:23,9118
6386906,2025-04-29 12:03:59,8339
6387051,2025-04-29 12:08:08,8185
6387514,2025-04-29 12:04:56,7284
6387595,2025-04-29 12:08:02,8862
6388310,2025-04-29 12:03:31,6274
6390012,2025-04-29 12:05:49,9326
6390377,2025-04-29 12:08:32,4338
6392709,2025-04-29 12:06:58,3482
6392834,2025-04-29 12:03:58,1356
6393530,2025-04-29 12:05:12,2332
6395999,2025-04-29 12:06:01,8534
6396878,2025-04-29 12:08:00,3883
6397511,2025-04-29 12:04:36,1689
6397743,2025-04-29 12:05:24,9630
6398012,2025-04-29 12:02:46,5408
6399777,2025-04-29 12:04:36,8103
6399861,2025-04-29 12:04:14,7306
6400251,2025-04-29 12:07:09,3878
6400649,2025-04-29 12:02:40,1468
6400875,2025-04-29 12:03:08,1788
6401727,2025-04-29 12:03:37,3319
6401995,2025-04-29 12:02:45,1993
6405061,2025-04-29 12:04:33,2574
6406935,2025-04-29 12:05:28,1997
6407486,2025-04-29 12:04:47,2336
6407514,2025-04-29 12:07:29,1600
6411753,2025-04-29 12:07:46,3487
6412050,2025-04-29 12:02:45,7298
6412667,2025-04-29 12:06:18,2625
6414102,2025-04-29 12:08:02,4419
6414649,2025-04-29 12:06:43,1739
6414923,2025-04-29 12:08:38,1301
6416634,2025-04-29 12:08:21,6577
6416948,2025-04-29 12:06:12,2152
6418170,2025-04-29 12:04:15,9801
6418953,2025-04-29 12:03:03,9105
6419494,2025-04-29 12:03:23,4679
6419706,2025-04-29 12:03:59,79
6421168,2025-04-29 12:04:02,6485
6421460,2025-04-29 12:05:30,9689
6422667,2025-04-29 12:07:48,1643
6423060,2025-04-29 12:05:43,7834
6423197,2025-04-29 12:07:28,2267
6423514,2025-04-29 12:07:59,6676
6425829,2025-04-29 12:03:58,6548
6426083,2025-04-29 12:02:45,246
6426118,2025-04-29 12:03:12,3304
6428359,2025-04-29 12:06:13,1333
6430384,2025-04-29 12:04:32,1369
6432498,2025-04-29 12:03:44,7082
6434564,2025-04-29 12:07:26,1853
6435062,2025-04-29 12:04:23,1140
6435884,2025-04-29 12:08:31,6711
6436830,2025-04-29 12:06:49,4910
6437164,2025-04-29 12:08:28,6308
6437822,2025-04-29 12:03:16,1888
6438758,2025-04-29 12:07:06,2514
6439070,2025-04-29 12:08:13,7147
6439831,2025-04-29 12:07:24,5452
6440672,2025-04-29 12:05:13,2459
6440840,2025-04-29 12:04:44,9890
6441232,2025-04-29 12:02:47,5034
6441717,2025-04-29 12:04:36,1984
6442847,2025-04-29 12:05:59,6552
6442920,2025-04-29 12:07:20,7492
6445257,2025-04-29 12:04:57,512
6446178,2025-04-29 12:07:37,7277
6447715,2025-04-29 12:06:49,314
6449511,2025-04-29 12:07:33,7807
6450557,2025-04-29 12:04:56,5897
6452033,2025-04-29 12:05:18,8848
6452638,2025-04-29 12:03:51,2536
6452960,2025-04-29 12:08:13,373
6453798,2025-04-29 12:08:05,8219
6453938,2025-04-29 12:03:07,4953
6454367,2025-04-29 12:06:42,9777
6454746,2025-04-29 12:05:37,308
6455647,2025-04-29 12:06:19,1968
6456324,2025-04-29 12:07:12,8385
6456454,2025-04-29 12:06:10,7586
6456766,2025-04-29 12:05:34,1021
6457266,2025-04-29 12:08:14,5631
6457438,2025-04-29 12:03:35,2648
6458773,2025-04-29 12:08:04,9576
6460153,2025-04-29 12:06:57,8578
6460423,2025-04-29 12:06:21,9539
6462865,2025-04-29 12:02:47,7892
6463768,2025-04-29 12:04:58,4679
6463783,2025-04-29 12:03:04,7356
6466084,2025-04-29 12:03:05,8421
6466222,2025-04-29 12:02:42,8400
6469937,2025-04-29 12:04:53,8948
6470767,2025-04-29 12:03:47,1975
6473285,2025-04-29 12:05:45,8398
6473734,2025-04-29 12:07:12,4309
6475370,2025-04-29 12:07:20,5285
6476390,2025-04-29 12:07:21,2669
6476943,2025-04-29 12:03:54,734
6477794,2025-04-29 12:04:53,4723
6478277,2025-04-29 12:05:20,8870
6478497,2025-04-29 12:06:25,9308
6478746,2025-04-29 12:05:48,9909
6480275,2025-04-29 12:06:03,1962
6480942,2025-04-29 12:03:18,8240
6484603,2025-04-29 12:06:16,9374
6485172,2025-04-29 12:03:11,6927
6485624,2025-04-29 12:04:12,7504
6486211,2025-04-29 12:05:34,5984
6487292,2025-04-29 12:03:15,6481
6488467,2025-04-29 12:05:37,6063
6488733,2025-04-29 12:04:33,2861
6489097,2025-04-29 12:03:12,341
6491722,2025-04-29 12:07:06,5191
6493145,2025-04-29 12:03:00,9032
6493230,2025-04-29 12:07:59,7006
6493437,2025-04-29 12:03:19,3948
6494817,2025-04-29 12:05:41,3201
6498943,2025-04-29 12:05:27,9455
6499896,2025-04-29 12:07:32,9692
6508356,2025-04-29 12:07:34,8848
6510546,2025-04-29 12:07:05,4972
6511208,2025-04-29 12:06:56,8
6511746,2025-04-29 12:06:59,2093
6514996,2025-04-29 12:06:33,7540
6516018,2025-04-29 12:03:17,768
6516716,2025-04-29 12:06:11,5400
6517362,2025-04-29 12:08:16,7052
6518010,2025-04-29 12:05:06,9828
6518087,2025-04-29 12:07:27,8472
6518181,2025-04-29 12:03:00,7204
6518339,2025-04-29 12:04:01,7484
6519482,2025-04-29 12:03:48,1688
6519679,2025-04-29 12:07:19,9599
6520834,2025-04-29 12:05:28,1011
6522996,2025-04-29 12:08:12,2077
6523661,2025-04-29 12:04:04,7391
6524086,2025-04-29 12:04:03,2096
6526130,2025-04-29 12:06:26,9475
6532561,2025-04-29 12:03:03,91
6532840,2025-04-29 12:08:21,3360
6533165,2025-04-29 12:07:31,6487
6533504,2025-04-29 12:05:21,8349
6533690,2025-04-29 12:03:37,6549
6533887,2025-04-29 12:05:06,3763
6535450,2025-04-29 12:06:19,2467
6535656,2025-04-29 12:05:34,1849
6535905,2025-04-29 12:06:05,6324
6536145,2025-04-29 12:06:23,4000
6536339,2025-04-29 12:04:18,1269
6537149,2025-04-29 12:08:00,8073
6538218,2025-04-29 12:05:57,7262
6539738,2025-04-29 12:03:12,4690
6540152,2025-04-29 12:08:37,4141
6542476,2025-04-29 12:07:04,9600
6543214,2025-04-29 12:07:10,302
6544805,2025-04-29 12:04:28,9676
6545638,2025-04-29 12:05:32,9984
6546251,2025-04-29 12:05:02,3616
6546427,2025-04-29 12:03:05,7310
6547475,2025-04-29 12:02:44,6946
6548039,2025-04-29 12:07:58,854
6549505,2025-04-29 12:08:35,8286
6550737,2025-04-29 12:08:29,8601
6552270,2025-04-29 12:03:20,7239
6552282,2025-04-29 12:07:47,8714
6553899,2025-04-29 12:08:15,3440
6554110,2025-04-29 12:04:19,3492
6558101,2025-04-29 12:05:10,9581
6558233,2025-04-29 12:08:21,8460
6558588,2025-04-29 12:04:37,3076
6558943,2025-04-29 12:03:13,4954
6559017,2025-04-29 12:06:33,5806
6560552,2025-04-29 12:05:05,5195
6560593,2025-04-29 12:04:06,8807
6562046,2025-04-29 12:07:09,7989
6562549,2025-04-29 12:05:31,6858
6562885,2025-04-29 12:03:05,9951
6563251,2025-04-29 12:06:30,8846
6563648,2025-04-29 12:05:11,3032
6564400,2025-04-29 12:05:13,5377
6565035,2025-04-29 12:04:04,8306
6565463,2025-04-29 12:06:17,5501
6567062,2025-04-29 12:05:28,5611
6567607,2025-04-29 12:08:02,9128
6568422,2025-04-29 12:08:11,4142
6572036,2025-04-29 12:03:40,8350
6572239,2025-04-29 12:04:51,7660
6572404,2025-04-29 12:05:26,8853
6573188,2025-04-29 12:04:52,2935
6573827,2025-04-29 12:08:39,6897
6574804,2025-04-29 12:08:27,7403
6575346,2025-04-29 12:08:06,3849
6576695,2025-04-29 12:05:39,1950
6579228,2025-04-29 12:08:38,9311
6580044,2025-04-29 12:07:41,3107
6580418,2025-04-29 12:03:53,4160
6580639,2025-04-29 12:04:16,8431
6582155,2025-04-29 12:03:39,5542
6582492,2025-04-29 12:06:44,2157
6582901,2025-04-29 12:06:31,5537
6585261,2025-04-29 12:03:28,5425
6585592,2025-04-29 12:05:13,291
6592213,2025-04-29 12:07:51,634
6592225,2025-04-29 12:04:38,818
6593529,2025-04-29 12:06:26,9588
6594313,2025-04-29 12:04:15,8533
6594409,2025-04-29 12:07:51,6924
6594529,2025-04-29 12:03:46,7412
6594944,2025-04-29 12:05:58,9957
6595595,2025-04-29 12:03:45,6162
6597143,2025-04-29 12:04:41,6615
6598984,2025-04-29 12:07:51,8639
6601718,2025-04-29 12:04:53,7123
6602732,2025-04-29 12:07:38,4799
6602858,2025-04-29 12:07:54,2084
6604863,2025-04-29 12:03:38,7064
6604910,2025-04-29 12:04:26,2217
6606281,2025-04-29 12:02:58,9358
6606453,2025-04-29 12:04:30,9605
6607947,2025-04-29 12:07:31,1239
6608003,2025-04-29 12:04:42,3491
6608219,2025-04-29 12:05:10,109
6608586,2025-04-29 12:03:15,9549
6609564,2025-04-29 12:04:54,8349
6610052,2025-04-29 12:07:10,8535
6610130,2025-04-29 12:08:05,370
6610588,2025-04-29 12:08:12,1948
6611180,2025-04-29 12:08:08,6253
6611577,2025-04-29 12:06:08,9563
6611995,2025-04-29 12:05:33,7337
6612472,2025-04-29 12:08:38,6834
6612595,2025-04-29 12:05:02,7631
6614391,2025-04-29 12:05:33,605
6614518,2025-04-29 12:05:59,2831
6614605,2025-04-29 12:05:08,740
6616741,2025-04-29 12:05:55,9580
6617200,2025-04-29 12:02:55,3252
6617519,2025-04-29 12:08:40,7230
6619099,2025-04-29 12:05:20,2915
6621571,2025-04-29 12:04:29,9146
6622470,2025-04-29 12:04:22,8897
6623257,2025-04-29 12:07:13,5128
6623309,2025-04-29 12:03:33,9353
6623315,2025-04-29 12:03:57,2444
6623911,2025-04-29 12:05:30,4554
6624755,2025-04-29 12:03:50,1498
6626451,2025-04-29 12:04:33,811
6626859,2025-04-29 12:05:30,7132
6627918,2025-04-29 12:06:21,1458
6628432,2025-04-29 12:03:26,4965
6628848,2025-04-29 12:05:29,3242
6629885,2025-04-29 12:08:23,9567
6630442,2025-04-29 12:03:55,9388
6631344,2025-04-29 12:07:56,237
6633322,2025-04-29 12:05:35,3084
6633588,2025-04-29 12:07:57,9496
6634353,2025-04-29 12:04:20,1038
6634938,2025-04-29 12:06:58,7129
6635138,2025-04-29 12:08:29,249
6635170,2025-04-29 12:07:24,9022
6635303,2025-04-29 12:05:34,7203
6635363,2025-04-29 12:05:29,6098
6635372,2025-04-29 12:07:49,5228
6635691,2025-04-29 12:02:41,2123
6636618,2025-04-29 12:07:05,6044
6639601,2025-04-29 12:05:57,4181
6640247,2025-04-29 12:02:58,7912
6640615,2025-04-29 12:06:09,5115
6642182,2025-04-29 12:06:28,1285
6644172,2025-04-29 12:08:08,2773
6645172,2025-04-29 12:03:31,9190
6645183,2025-04-29 12:07:34,3391
6648038,2025-04-29 12:08:17,9469
6648830,2025-04-29 12:04:01,415
6649967,2025-04-29 12:07:33,9458
6651046,2025-04-29 12:06:38,4402
6653609,2025-04-29 12:05:44,8517
6654776,2025-04-29 12:08:18,2021
6656554,2025-04-29 12:07:48,6780
6657052,2025-04-29 12:07:30,5772
6659579,2025-04-29 12:07:10,6611
6661148,2025-04-29 12:06:34,4181
6662278,2025-04-29 12:03:44,1750
6663823,2025-04-29 12:03:38,6318
6664202,2025-04-29 12:03:36,8499
6664341,2025-04-29 12:07:43,5447
6664905,2025-04-29 12:05:29,9805
6666315,2025-04-29 12:08:06,961
6666474,2025-04-29 12:05:33,3612
6667140,2025-04-29 12:08:26,8166
6669800,2025-04-29 12:07:58,9868
6672475,2025-04-29 12:08:21,9301
6672703,2025-04-29 12:04:32,9430
6672771,2025-04-29 12:05:20,2171
6673139,2025-04-29 12:06:15,8242
6675796,2025-04-29 12:05:22,2348
6677579,2025-04-29 12:04:21,5768
6678494,2025-04-29 12:08:27,1632
6679412,2025-04-29 12:08:33,7504
6679952,2025-04-29 12:06:50,6703
6680374,2025-04-29 12:03:07,1573
6680939,2025-04-29 12:03:39,7194
6681583,2025-04-29 12:03:20,8828
6682614,2025-04-29 12:06:08,2822
6682695,2025-04-29 12:07:15,6220
6683047,2025-04-29 12:05:03,2086
6683460,2025-04-29 12:02:49,5521
6684568,2025-04-29 12:06:25,8532
6686042,2025-04-29 12:05:14,797
6688415,2025-04-29 12:04:18,5777
6689232,2025-04-29 12:04:12,9997
6689472,2025-04-29 12:04:46,5937
6691137,2025-04-29 12:04:10,7826
6694497,2025-04-29 12:05:33,7015
6694956,2025-04-29 12:04:09,6205
6696666,2025-04-29 12:04:07,7495
6697042,2025-04-29 12:05:50,2870
6697328,2025-04-29 12:06:35,3552
6698882,2025-04-29 12:06:32,9124
6699337,2025-04-29 12:04:30,6282
6700383,2025-04-29 12:06:42,4234
6700390,2025-04-29 12:08:34,2919
6700826,2025-04-29 12:03:56,3689
6701937,2025-04-29 12:06:55,9671
6703166,2025-04-29 12:03:23,4014
6704472,2025-04-29 12:07:06,1944
6704690,2025-04-29 12:07:09,5272
6706919,2025-04-29 12:06:16,9000
6707589,2025-04-29 12:04:54,6397
6707636,2025-04-29 12:04:21,1490
6708828,2025-04-29 12:05:26,7307
6710190,2025-04-29 12:04:17,7199
6711914,2025-04-29 12:05:27,5342
6712222,2025-04-29 12:07:31,7013
6713921,2025-04-29 12:05:51,4817
6715431,2025-04-29 12:07:10,7846
6716966,2025-04-29 12:05:50,8663
6717201,2025-04-29 12:06:17,6700
6717826,2025-04-29 12:04:25,5730
6718338,2025-04-29 12:07:46,6944
6719728,2025-04-29 12:07:45,8233
6721964,2025-04-29 12:05:08,3108
6722436,2025-04-29 12:07:41,2075
6722931,2025-04-29 12:06:08,9533
6725571,2025-04-29 12:03:43,5978
6725848,2025-04-29 12:07:37,8510
6725849,2025-04-29 12:04:01,8572
6726734,2025-04-29 12:07:33,6936
6727350,2025-04-29 12:02:45,3245
6727649,2025-04-29 12:08:36,3221
6727793,2025-04-29 12:07:29,7027
6728406,2025-04-29 12:03:14,1118
6728517,2025-04-29 12:03:04,4810
6729970,2025-04-29 12:04:23,5439
6732668,2025-04-29 12:05:29,7015
6733359,2025-04-29 12:06:16,6546
6735069,2025-04-29 12:08:38,1582
6735241,2025-04-29 12:08:26,9058
6736233,2025-04-29 12:03:53,7632
6738364,2025-04-29 12:08:36,4856
6738449,2025-04-29 12:08:30,8684
6738810,2025-04-29 12:06:42,133
6739035,2025-04-29 12:02:41,9378
6739701,2025-04-29 12:06:15,3570
6740142,2025-04-29 12:04:38,8994
6740335,2025-04-29 12:04:01,5510
6741927,2025-04-29 12:06:22,9889
6742215,2025-04-29 12:03:28,9322
6743561,2025-04-29 12:06:06,9361
6743573,2025-04-29 12:08:37,8380
6744383,2025-04-29 12:08:13,9970
6744839,2025-04-29 12:02:58,7651
6745685,2025-04-29 12:07:41,172
6746688,2025-04-29 12:04:11,4107
6748702,2025-04-29 12:08:37,4280
6748827,2025-04-29 12:03:25,1566
6749149,2025-04-29 12:06:07,1465
6750844,2025-04-29 12:05:20,8516
6751553,2025-04-29 12:03:19,9864
6751561,2025-04-29 12:03:49,105
6751807,2025-04-29 12:08:33,3482
6752209,2025-04-29 12:07:23,4495
6752566,2025-04-29 12:04:51,8137
6752909,2025-04-29 12:07:12,7397
6753000,2025-04-29 12:06:59,2868
6754746,2025-04-29 12:07:36,111
6754990,2025-04-29 12:03:21,2450
6755845,2025-04-29 12:04:11,9934
6756295,2025-04-29 12:02:48,6047
6757847,2025-04-29 12:03:47,4107
6758945,2025-04-29 12:08:05,9329
6759138,2025-04-29 12:07:25,7449
6759983,2025-04-29 12:03:14,5084
6761220,2025-04-29 12:07:58,2657
6761299,2025-04-29 12:05:14,7520
6761692,2025-04-29 12:06:09,7971
6764118,2025-04-29 12:05:30,5399
6764292,2025-04-29 12:02:59,8363
6767459,2025-04-29 12:05:57,232
6767680,2025-04-29 12:07:38,7765
6768067,2025-04-29 12:03:02,2753
6768612,2025-04-29 12:03:54,3763
6769777,2025-04-29 12:05:16,2896
6770505,2025-04-29 12:05:04,3848
6772143,2025-04-29 12:08:14,5866
6772343,2025-04-29 12:03:53,8302
6772369,2025-04-29 12:06:15,5349
6772938,2025-04-29 12:07:47,1522
6772952,2025-04-29 12:02:39,4548
6773174,2025-04-29 12:08:09,8477
6775140,2025-04-29 12:05:58,859
6776588,2025-04-29 12:07:21,8289
6777272,2025-04-29 12:05:12,5648
6778056,2025-04-29 12:06:34,8254
6778169,2025-04-29 12:06:41,1843
6779605,2025-04-29 12:05:39,7964
6780478,2025-04-29 12:03:21,9545
6780644,2025-04-29 12:07:08,420
6781247,2025-04-29 12:07:11,1809
6782780,2025-04-29 12:03:09,932
6784051,2025-04-29 12:06:27,4706
6784553,2025-04-29 12:06:57,5422
6786111,2025-04-29 12:08:36,8464
6786186,2025-04-29 12:07:13,7878
6787840,2025-04-29 12:02:45,729
6788549,2025-04-29 12:03:12,2798
6788624,2025-04-29 12:04:53,1013
6788841,2025-04-29 12:03:05,3787
6791550,2025-04-29 12:05:49,2133
6792731,2025-04-29 12:06:31,2990
6792886,2025-04-29 12:03:37,8852
6794394,2025-04-29 12:03:11,2953
6795032,2025-04-29 12:03:59,2145
6796002,2025-04-29 12:07:18,4679
6796109,2025-04-29 12:08:25,582
6797800,2025-04-29 12:03:33,9729
6798179,2025-04-29 12:06:35,6300
6799029,2025-04-29 12:04:46,8196
6799246,2025-04-29 12:08:10,7324
6799640,2025-04-29 12:07:02,9574
6803201,2025-04-29 12:05:04,9932
6803421,2025-04-29 12:08:18,7877
6804317,2025-04-29 12:07:29,2322
6804575,2025-04-29 12:08:22,669
6807849,2025-04-29 12:04:18,1047
6808002,2025-04-29 12:06:17,3607
6808784,2025-04-29 12:06:56,7126
6809669,2025-04-29 12:03:35,5800
6810038,2025-04-29 12:07:55,3279
6810300,2025-04-29 12:05:58,2409
6811261,2025-04-29 12:06:24,4386
6811785,2025-04-29 12:03:28,9323
6812899,2025-04-29 12:08:02,2926
6814220,2025-04-29 12:03:09,7323
6815246,2025-04-29 12:03:33,9005
6816831,2025-04-29 12:06:34,2689
6817808,2025-04-29 12:07:33,7538
6818162,2025-04-29 12:08:20,5744
6818187,2025-04-29 12:07:23,6427
6818881,2025-04-29 12:03:08,803
6821917,2025-04-29 12:06:22,7325
6821918,2025-04-29 12:04:39,9991
6822915,2025-04-29 12:04:26,3606
6823518,2025-04-29 12:08:28,4733
6824917,2025-04-29 12:07:23,6866
6826150,2025-04-29 12:07:15,5329
6827243,2025-04-29 12:05:24,2351
6827705,2025-04-29 12:04:13,3582
6828918,2025-04-29 12:08:32,8370
6829199,2025-04-29 12:06:40,1496
6829724,2025-04-29 12:07:10,1674
6830240,2025-04-29 12:07:15,9637
6832994,2025-04-29 12:08:00,6084
6833477,2025-04-29 12:04:18,2032
6836020,2025-04-29 12:03:45,5532
6836875,2025-04-29 12:07:24,4683
6836969,2025-04-29 12:06:02,8147
6837607,2025-04-29 12:06:18,911
6839034,2025-04-29 12:06:34,3889
6842000,2025-04-29 12:03:41,3046
6843712,2025-04-29 12:04:22,815
6844065,2025-04-29 12:05:53,9328
6845025,2025-04-29 12:04:06,1295
6845809,2025-04-29 12:03:16,1237
6847578,2025-04-29 12:04:46,3294
6848890,2025-04-29 12:05:19,7821
6849277,2025-04-29 12:07:02,7457
6851046,2025-04-29 12:06:42,8712
6851112,2025-04-29 12:04:38,1020
6851348,2025-04-29 12:03:04,7247
6851534,2025-04-29 12:07:54,3006
6851628,2025-04-29 12:07:26,6784
6851994,2025-04-29 12:07:05,8752
6852256,2025-04-29 12:08:28,9915
6852351,2025-04-29 12:03:52,1842
6853205,2025-04-29 12:03:16,1345
6854567,2025-04-29 12:08:06,6655
6856844,2025-04-29 12:04:59,7098
6859517,2025-04-29 12:04:55,8871
6860012,2025-04-29 12:07:20,4380
6860184,2025-04-29 12:08:26,2360
6862089,2025-04-29 12:07:32,1077
6862523,2025-04-29 12:07:29,7828
6863377,2025-04-29 12:03:14,1531
6863570,2025-04-29 12:07:15,440
6863759,2025-04-29 12:07:49,4963
6867500,2025-04-29 12:05:18,8448
6868068,2025-04-29 12:07:00,1588
6869214,2025-04-29 12:03:40,1084
6870779,2025-04-29 12:08:05,9693
6871354,2025-04-29 12:08:09,1711
6872041,2025-04-29 12:07:12,8932
6873695,2025-04-29 12:05:34,2639
6873736,2025-04-29 12:07:54,6516
6874886,2025-04-29 12:06:53,8973
6876043,2025-04-29 12:03:01,7949
6876520,2025-04-29 12:03:47,7861
6876677,2025-04-29 12:03:35,2261
6876778,2025-04-29 12:08:38,8671
6877108,2025-04-29 12:02:40,4481
6877403,2025-04-29 12:03:42,9859
6877792,2025-04-29 12:04:35,3676
6879802,2025-04-29 12:04:00,403
6879858,2025-04-29 12:08:37,9518
6883912,2025-04-29 12:08:21,7827
6884118,2025-04-29 12:04:25,1574
6884947,2025-04-29 12:06:20,4775
6887943,2025-04-29 12:04:23,4543
6888052,2025-04-29 12:06:09,2924
6889444,2025-04-29 12:06:31,7572
6891798,2025-04-29 12:07:22,3789
6891942,2025-04-29 12:05:35,5532
6892662,2025-04-29 12:07:47,3522
6893593,2025-04-29 12:07:24,9628
6894646,2025-04-29 12:07:04,331
6898351,2025-04-29 12:02:49,6537
6898418,2025-04-29 12:07:53,7311
6898451,2025-04-29 12:08:08,3932
6898604,2025-04-29 12:08:03,6608
6900609,2025-04-29 12:05:28,6147
6901028,2025-04-29 12:07:19,8225
6901109,2025-04-29 12:05:03,7228
6903090,2025-04-29 12:04:32,3541
6904752,2025-04-29 12:08:35,8282
6905320,2025-04-29 12:08:33,8691
6905515,2025-04-29 12:04:48,1372
6905661,2025-04-29 12:04:10,4919
6906271,2025-04-29 12:07:47,3188
6907399,2025-04-29 12:03:26,8737
6910516,2025-04-29 12:06:22,7457
6910800,2025-04-29 12:08:00,7598
6910947,2025-04-29 12:05:51,1980
6911502,2025-04-29 12:07:52,7219
6911599,2025-04-29 12:06:55,8699
6912688,2025-04-29 12:03:11,3928
6912930,2025-04-29 12:07:56,7789
6913164,2025-04-29 12:03:58,8732
6914306,2025-04-29 12:07:13,1516
6917661,2025-04-29 12:06:16,2793
6918004,2025-04-29 12:04:15,5864
6918630,2025-04-29 12:05:01,7792
6918860,2025-04-29 12:05:22,7585
6919452,2025-04-29 12:03:59,2625
6920316,2025-04-29 12:08:34,6797
6922455,2025-04-29 12:05:11,3059
6924426,2025-04-29 12:05:33,1496
6926661,2025-04-29 12:07:13,5530
6927450,2025-04-29 12:06:17,1939
6928567,2025-04-29 12:03:08,524
6929175,2025-04-29 12:03:58,2177
6929765,2025-04-29 12:07:28,7572
6931480,2025-04-29 12:04:56,1618
6933361,2025-04-29 12:07:06,7057
6933670,2025-04-29 12:05:05,7801
6934560,2025-04-29 12:04:01,3510
6936705,2025-04-29 12:06:39,5764
6936978,2025-04-29 12:02:59,3533
6938568,2025-04-29 12:06:48,2997
6938898,2025-04-29 12:06:09,3867
6938934,2025-04-29 12:05:43,2849
6939974,2025-04-29 12:04:09,5685
6940506,2025-04-29 12:03:52,3310
6943537,2025-04-29 12:05:14,3344
6944006,2025-04-29 12:02:52,3134
6944177,2025-04-29 12:07:50,1299
6944513,2025-04-29 12:05:27,7937
6945234,2025-04-29 12:06:05,144
6946970,2025-04-29 12:07:26,623
6947935,2025-04-29 12:06:00,4783
6948238,2025-04-29 12:03:51,8468
6948767,2025-04-29 12:05:17,7661
6949534,2025-04-29 12:07:45,2946
6950153,2025-04-29 12:07:41,1362
6950372,2025-04-29 12:08:35,4865
6950412,2025-04-29 12:05:10,2308
6952298,2025-04-29 12:07:21,5858
6952413,2025-04-29 12:05:38,9978
6952523,2025-04-29 12:08:34,4348
6955196,2025-04-29 12:05:31,9568
6956468,2025-04-29 12:03:50,6637
6956595,2025-04-29 12:08:39,3973
6957556,2025-04-29 12:02:44,4297
6958047,2025-04-29 12:06:19,3747
6958677,2025-04-29 12:04:09,7116
6959079,2025-04-29 12:05:26,725
6961042,2025-04-29 12:03:37,3941
6961736,2025-04-29 12:07:00,6837
6962326,2025-04-29 12:03:48,2664
6964195,2025-04-29 12:08:37,6358
6964601,2025-04-29 12:05:48,2991
6964653,2025-04-29 12:05:06,6743
6964920,2025-04-29 12:05:09,1267
6969194,2025-04-29 12:05:49,9520
6969650,2025-04-29 12:07:11,7653
6970553,2025-04-29 12:06:06,7328
6970653,2025-04-29 12:06:50,250
6970964,2025-04-29 12:03:36,6694
6971976,2025-04-29 12:06:20,1928
6972403,2025-04-29 12:03:43,4438
6975630,2025-04-29 12:05:11,1638
6976109,2025-04-29 12:04:27,5226
6978612,2025-04-29 12:03:59,1430
6978683,2025-04-29 12:05:11,188
6979032,2025-04-29 12:07:31,8431
6981624,2025-04-29 12:06:22,8335
6984141,2025-04-29 12:08:31,1296
6985746,2025-04-29 12:05:42,1329
6985779,2025-04-29 12:04:00,2496
